_id,"T players","CT Players",Map,"T Steamids","CT steamids"
10-2-2021_15-51-18,15,4,jb_mountaincraft_tww,"STEAM_0:1:211918257 STEAM_0:1:120988046 STEAM_0:0:209709108 STEAM_0:0:81184910 STEAM_0:1:427402928 STEAM_0:1:588433214 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:1:447977496 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:1:556035695 STEAM_0:0:513935131 STEAM_0:1:188760134 STEAM_0:1:115672562","STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:151280676 STEAM_0:0:95332133"
10-2-2021_15-56-18,14,4,jb_mountaincraft_tww,"STEAM_0:1:447977496 STEAM_0:1:211918257 STEAM_0:1:120988046 STEAM_0:0:209709108 STEAM_0:0:81184910 STEAM_0:1:427402928 STEAM_0:1:588433214 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:1:556035695 STEAM_0:0:513935131 STEAM_0:1:115672562","STEAM_0:1:490565591 STEAM_0:1:150747227 STEAM_0:0:151280676 STEAM_0:0:95332133"
10-2-2021_16-1-18,13,4,jb_mountaincraft_tww,"STEAM_0:1:120988046 STEAM_0:0:209709108 STEAM_0:1:588433214 STEAM_0:1:64452387 STEAM_0:0:593142492 STEAM_0:1:502089637 STEAM_0:0:101085196 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:1:556035695 STEAM_0:0:513935131 STEAM_0:1:594582267 STEAM_0:1:115672562","STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:151280676 STEAM_0:0:95332133"
10-2-2021_16-6-18,15,6,jb_minecraft_tango_v2,"STEAM_0:1:588433214 STEAM_0:1:64452387 STEAM_0:0:593142492 STEAM_0:1:502089637 STEAM_0:0:101085196 STEAM_0:1:594719402 STEAM_0:1:5842564 STEAM_0:1:490565591 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:120988046 STEAM_0:1:594582267 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:151280676 STEAM_0:0:195391215 STEAM_0:1:150747227 STEAM_0:1:99373465 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-11-18,13,6,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:0:101085196 STEAM_0:1:5842564 STEAM_0:1:565137411 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:594582267 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:151280676 STEAM_0:0:195391215 STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-16-18,12,6,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:1:5842564 STEAM_0:1:565137411 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:1:421897392 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:151280676 STEAM_0:0:195391215 STEAM_0:1:150747227 STEAM_0:0:95332133 STEAM_0:1:490565591 STEAM_0:0:88404445"
10-2-2021_16-21-18,12,6,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:1:5842564 STEAM_0:1:565137411 STEAM_0:1:64452387 STEAM_0:0:180231922 STEAM_0:1:421897392 STEAM_0:0:175479973 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:151280676 STEAM_0:0:195391215 STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:95332133 STEAM_0:0:88404445"
10-2-2021_16-26-18,13,5,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:1:5842564 STEAM_0:1:490565591 STEAM_0:1:64452387 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:0:241649589 STEAM_0:1:421897392 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:195391215 STEAM_0:0:151280676 STEAM_0:0:95332133 STEAM_0:1:150747227 STEAM_0:0:88404445"
10-2-2021_16-31-18,12,5,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:1:5842564 STEAM_0:1:117564385 STEAM_0:1:64452387 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:0:241649589 STEAM_0:1:421897392 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:1:115672562 STEAM_0:0:209709108","STEAM_0:0:151280676 STEAM_0:0:95332133 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:1:490565591"
10-2-2021_16-36-18,12,6,jb_minecraft_tango_v2,"STEAM_0:0:593142492 STEAM_0:1:5842564 STEAM_0:1:117564385 STEAM_0:1:64452387 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:222653998 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:1:126567448 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:1:115672562","STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-41-18,11,5,jb_minecraft_tango_v2,"STEAM_0:1:5842564 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:1:126567448 STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:1:222653998 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:0:93696048 STEAM_0:0:175479973","STEAM_0:0:151280676 STEAM_0:1:490565591 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-46-18,14,5,jb_clouds_tango_v7d,"STEAM_0:0:151280676 STEAM_0:1:556035695 STEAM_0:1:222653998 STEAM_0:1:485986813 STEAM_0:1:64452387 STEAM_0:0:241649589 STEAM_0:1:126567448 STEAM_0:0:93696048 STEAM_0:1:5842564 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:1:171231769 STEAM_0:1:115672562","STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-51-18,14,5,jb_clouds_tango_v7d,"STEAM_0:1:171231769 STEAM_0:0:151280676 STEAM_0:1:556035695 STEAM_0:1:222653998 STEAM_0:1:485986813 STEAM_0:1:585916437 STEAM_0:0:241649589 STEAM_0:1:126567448 STEAM_0:0:93696048 STEAM_0:1:5842564 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:1:115672562","STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_16-56-18,15,5,jb_clouds_tango_v7d,"STEAM_0:1:171231769 STEAM_0:1:585916437 STEAM_0:0:151280676 STEAM_0:1:222653998 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:1:126567448 STEAM_0:0:93696048 STEAM_0:1:5842564 STEAM_0:1:117564385 STEAM_0:0:458397635 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:1:115672562 STEAM_0:0:483395202","STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:0:95332133"
10-2-2021_17-1-18,17,8,jb_clouds_tango_v7d,"STEAM_0:1:585916437 STEAM_0:1:99373465 STEAM_0:1:171231769 STEAM_0:1:41407727 STEAM_0:0:241409835 STEAM_0:1:556035695 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:0:93696048 STEAM_0:1:5842564 STEAM_0:0:156561926 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:0:425899738 STEAM_0:1:115672562 STEAM_0:0:483395202","STEAM_0:0:175479973 STEAM_0:1:490565591 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:1:562826623 STEAM_0:0:458397635 STEAM_0:1:126567448 STEAM_0:0:95332133"
10-2-2021_17-6-18,16,7,jb_clouds_tango_v7d,"STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:1:171231769 STEAM_0:0:241409835 STEAM_0:1:556035695 STEAM_0:0:93397007 STEAM_0:1:447977496 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:1:5842564 STEAM_0:0:156561926 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:1:115672562 STEAM_0:0:483395202","STEAM_0:1:490565591 STEAM_0:1:150747227 STEAM_0:0:88404445 STEAM_0:0:458397635 STEAM_0:1:562826623 STEAM_0:0:95332133 STEAM_0:1:126567448"
10-2-2021_17-11-18,16,8,jb_clouds_tango_v7d,"STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:1:171231769 STEAM_0:0:241409835 STEAM_0:1:556035695 STEAM_0:0:93397007 STEAM_0:1:447977496 STEAM_0:1:485986813 STEAM_0:0:241649589 STEAM_0:1:5842564 STEAM_0:0:140168720 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:0:47960338 STEAM_0:1:115672562 STEAM_0:0:483395202","STEAM_0:1:490565591 STEAM_0:0:88404445 STEAM_0:1:150747227 STEAM_0:1:562826623 STEAM_0:0:458397635 STEAM_0:0:95332133 STEAM_0:1:126567448"
10-2-2021_17-16-18,17,7,jb_clouds_tango_v7d,"STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:1:171231769 STEAM_0:0:241409835 STEAM_0:0:93397007 STEAM_0:1:447977496 STEAM_0:0:241649589 STEAM_0:0:188414538 STEAM_0:0:180231922 STEAM_0:1:5842564 STEAM_0:1:457551723 STEAM_0:1:125418922 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:0:47960338 STEAM_0:0:483395202","STEAM_0:1:490565591 STEAM_0:0:88404445 STEAM_0:1:150747227 STEAM_0:0:458397635 STEAM_0:1:562826623 STEAM_0:0:95332133 STEAM_0:1:126567448"
10-2-2021_17-21-18,19,8,jb_clouds_tango_v7d,"STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:0:241409835 STEAM_0:1:171231769 STEAM_0:0:151280676 STEAM_0:0:93397007 STEAM_0:1:447977496 STEAM_0:0:241649589 STEAM_0:0:188414538 STEAM_0:0:180231922 STEAM_0:1:5842564 STEAM_0:1:457551723 STEAM_0:0:83882411 STEAM_0:1:125418922 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:0:47960338 STEAM_0:0:483395202","STEAM_0:1:490565591 STEAM_0:0:88404445 STEAM_0:1:150747227 STEAM_0:0:458397635 STEAM_0:1:562826623 STEAM_0:0:95332133 STEAM_0:0:179510445 STEAM_0:0:59956263"
10-2-2021_17-26-18,18,8,jb_clouds_tango_v7d,"STEAM_0:0:458397635 STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:0:241409835 STEAM_0:0:188414538 STEAM_0:1:171231769 STEAM_0:0:151280676 STEAM_0:1:447977496 STEAM_0:0:516836540 STEAM_0:0:241649589 STEAM_0:0:180231922 STEAM_0:0:156561926 STEAM_0:1:457551723 STEAM_0:1:125418922 STEAM_0:1:117564385 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:0:47960338","STEAM_0:0:88404445 STEAM_0:1:150747227 STEAM_0:0:95332133 STEAM_0:0:179510445 STEAM_0:0:59956263 STEAM_0:1:490565591 STEAM_0:0:83882411 STEAM_0:0:483395202"
10-2-2021_17-31-18,17,8,jb_clouds_tango_v7d,"STEAM_0:0:458397635 STEAM_0:1:99373465 STEAM_0:1:585916437 STEAM_0:0:241409835 STEAM_0:0:188414538 STEAM_0:1:171231769 STEAM_0:0:508022900 STEAM_0:0:151280676 STEAM_0:1:447977496 STEAM_0:0:516836540 STEAM_0:0:241649589 STEAM_0:0:180231922 STEAM_0:0:156561926 STEAM_0:1:457551723 STEAM_0:1:125418922 STEAM_0:0:513935131 STEAM_0:0:47960338","STEAM_0:0:88404445 STEAM_0:1:150747227 STEAM_0:0:83882411 STEAM_0:0:179510445 STEAM_0:0:59956263 STEAM_0:1:490565591 STEAM_0:0:95332133 STEAM_0:0:483395202"
10-2-2021_17-36-18,25,6,jb_undertale_v1d,"STEAM_0:1:117564385 STEAM_0:1:457551723 STEAM_0:1:150356500 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:0:95332133 STEAM_0:1:115672562 STEAM_0:0:151280676 STEAM_0:0:513935131 STEAM_0:0:156561926 STEAM_0:1:123323324 STEAM_0:1:585916437 STEAM_0:1:64452387 STEAM_0:1:171231769 STEAM_0:1:449632070 STEAM_0:0:179510445 STEAM_0:0:188414538 STEAM_0:0:180231922 STEAM_0:0:59956263 STEAM_0:1:99373465 STEAM_0:0:508022900 STEAM_0:0:516836540 STEAM_0:0:424242782 STEAM_0:0:241409835 STEAM_0:1:447977496","STEAM_0:0:83882411 STEAM_0:0:483395202 STEAM_0:1:125418922 STEAM_0:0:458397635 STEAM_0:1:150747227 STEAM_0:0:88404445"
10-2-2021_17-41-18,20,7,jb_undertale_v1d,"STEAM_0:0:180231922 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:1:99373465 STEAM_0:0:513935131 STEAM_0:0:179510445 STEAM_0:0:188414538 STEAM_0:0:516836540 STEAM_0:1:457551723 STEAM_0:1:150356500 STEAM_0:0:95332133 STEAM_0:0:151280676 STEAM_0:1:123323324 STEAM_0:1:585916437 STEAM_0:1:449632070 STEAM_0:0:59956263 STEAM_0:0:508022900 STEAM_0:0:424242782 STEAM_0:1:447977496","STEAM_0:1:150747227 STEAM_0:1:125418922 STEAM_0:0:83882411 STEAM_0:0:88404445 STEAM_0:0:483395202 STEAM_0:1:117564385 STEAM_0:0:156561926"
10-2-2021_17-46-18,18,7,jb_undertale_v1d,"STEAM_0:0:180231922 STEAM_0:1:99373465 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:0:513935131 STEAM_0:0:179510445 STEAM_0:0:188414538 STEAM_0:1:457551723 STEAM_0:1:150356500 STEAM_0:0:95332133 STEAM_0:1:123323324 STEAM_0:1:585916437 STEAM_0:1:449632070 STEAM_0:0:59956263 STEAM_0:0:424242782 STEAM_0:1:447977496","STEAM_0:1:150747227 STEAM_0:1:125418922 STEAM_0:0:483395202 STEAM_0:0:88404445 STEAM_0:1:117564385 STEAM_0:0:156561926 STEAM_0:0:508022900"
10-2-2021_17-51-18,16,5,jb_undertale_v1d,"STEAM_0:0:180231922 STEAM_0:1:99373465 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:0:513935131 STEAM_0:0:179510445 STEAM_0:0:188414538 STEAM_0:1:150356500 STEAM_0:0:95332133 STEAM_0:1:123323324 STEAM_0:1:585916437 STEAM_0:1:449632070 STEAM_0:0:59956263 STEAM_0:1:447977496","STEAM_0:1:150747227 STEAM_0:0:508022900 STEAM_0:0:156561926 STEAM_0:1:117564385 STEAM_0:0:88404445"
10-2-2021_17-56-18,13,7,jb_undertale_v1d,"STEAM_0:0:180231922 STEAM_0:1:447977496 STEAM_0:1:99373465 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:1:449632070 STEAM_0:0:188414538 STEAM_0:1:150356500 STEAM_0:0:95332133 STEAM_0:1:123323324 STEAM_0:1:585916437","STEAM_0:0:508022900 STEAM_0:0:156561926 STEAM_0:1:117564385 STEAM_0:0:179510445 STEAM_0:0:513935131 STEAM_0:1:150747227 STEAM_0:0:88404445"
10-2-2021_18-1-18,6,8,jb_sg_dojo_v5-6,"STEAM_0:0:151280676 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:504209589 STEAM_0:0:156561926 STEAM_0:1:447977496","STEAM_0:1:117564385 STEAM_0:1:585916437 STEAM_0:1:64452387 STEAM_0:0:179510445 STEAM_0:1:211918257 STEAM_0:1:96853110 STEAM_0:1:150747227 STEAM_0:0:508022900"
10-2-2021_18-6-18,13,6,jb_sg_dojo_v5-6,"STEAM_0:0:156561926 STEAM_0:0:513935131 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:100077925 STEAM_0:1:504209589 STEAM_0:1:123323324 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:177789809 STEAM_0:1:99373465 STEAM_0:1:483307182 STEAM_0:1:447977496","STEAM_0:1:585916437 STEAM_0:1:117564385 STEAM_0:1:171231769 STEAM_0:0:179510445 STEAM_0:1:96853110 STEAM_0:0:508022900"
10-2-2021_18-11-18,16,5,jb_sg_dojo_v5-6,"STEAM_0:1:504209589 STEAM_0:0:156561926 STEAM_0:0:513935131 STEAM_0:0:188414538 STEAM_0:1:177789809 STEAM_0:1:100077925 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:0:151280676 STEAM_0:1:502089637 STEAM_0:1:64452387 STEAM_0:0:593142492 STEAM_0:1:99373465 STEAM_0:1:483307182 STEAM_0:1:447977496","STEAM_0:1:585916437 STEAM_0:1:96853110 STEAM_0:1:117564385 STEAM_0:0:508022900 STEAM_0:1:171231769"
10-2-2021_18-16-18,17,5,jb_sg_dojo_v5-6,"STEAM_0:1:100077925 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:177789809 STEAM_0:1:504209589 STEAM_0:0:156561926 STEAM_0:0:513935131 STEAM_0:1:171231769 STEAM_0:1:99373465 STEAM_0:0:593142492 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:502089637 STEAM_0:1:73553846 STEAM_0:1:483307182 STEAM_0:1:447977496","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:1:117564385 STEAM_0:1:96853110 STEAM_0:1:64452387"
10-2-2021_18-21-18,15,6,jb_sg_dojo_v5-6,"STEAM_0:1:177789809 STEAM_0:1:100077925 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:504209589 STEAM_0:0:156561926 STEAM_0:0:513935131 STEAM_0:0:593142492 STEAM_0:1:99373465 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:502089637 STEAM_0:1:73553846 STEAM_0:1:483307182 STEAM_0:1:447977496","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:1:117564385 STEAM_0:1:96853110 STEAM_0:1:64452387 STEAM_0:0:139449988"
10-2-2021_18-26-18,13,7,jb_sg_dojo_v5-6,"STEAM_0:1:100077925 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:99373465 STEAM_0:1:504209589 STEAM_0:1:483307182 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:502089637 STEAM_0:1:218269182 STEAM_0:1:113270576 STEAM_0:1:73553846 STEAM_0:1:447977496","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:0:513935131 STEAM_0:0:593142492 STEAM_0:1:117564385 STEAM_0:1:96853110 STEAM_0:0:139449988"
10-2-2021_18-31-18,14,6,jb_sg_dojo_v5-6,"STEAM_0:1:100077925 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:483307182 STEAM_0:1:447977496 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:502089637 STEAM_0:1:556035695 STEAM_0:1:218269182 STEAM_0:1:113270576 STEAM_0:1:73553846 STEAM_0:1:111697458","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:0:593142492 STEAM_0:0:513935131 STEAM_0:1:99373465 STEAM_0:1:96853110"
10-2-2021_18-36-18,15,6,jb_sg_dojo_v5-6,"STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:504209589 STEAM_0:1:447977496 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:1:175742042 STEAM_0:1:556035695 STEAM_0:1:218269182 STEAM_0:1:113270576 STEAM_0:1:73553846 STEAM_0:1:111697458","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:0:593142492 STEAM_0:0:513935131 STEAM_0:1:99373465 STEAM_0:1:96853110"
10-2-2021_18-41-18,17,6,jb_sg_dojo_v5-6,"STEAM_0:1:99373465 STEAM_0:1:447977496 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:504209589 STEAM_0:0:139449988 STEAM_0:1:502089637 STEAM_0:0:47960338 STEAM_0:1:123323324 STEAM_0:1:64452387 STEAM_0:1:175742042 STEAM_0:1:556035695 STEAM_0:0:526644643 STEAM_0:1:218269182 STEAM_0:1:113270576 STEAM_0:1:111697458 STEAM_0:0:119841763","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:0:593142492 STEAM_0:0:513935131 STEAM_0:1:96853110 STEAM_0:1:97231631"
10-2-2021_18-46-18,18,7,jb_sg_dojo_v5-6,"STEAM_0:1:99373465 STEAM_0:1:447977496 STEAM_0:0:151280676 STEAM_0:0:188414538 STEAM_0:1:504209589 STEAM_0:0:139449988 STEAM_0:0:47960338 STEAM_0:1:502089637 STEAM_0:0:241409835 STEAM_0:1:123323324 STEAM_0:1:64452387 STEAM_0:1:175742042 STEAM_0:1:556035695 STEAM_0:0:526644643 STEAM_0:1:218269182 STEAM_0:1:113270576 STEAM_0:1:111697458 STEAM_0:0:119841763","STEAM_0:0:508022900 STEAM_0:1:585916437 STEAM_0:0:593142492 STEAM_0:0:513935131 STEAM_0:1:96853110 STEAM_0:1:115672562 STEAM_0:1:97231631"
10-2-2021_18-51-18,23,4,jb_fentex_fix_hdr,"STEAM_0:1:99373465 STEAM_0:1:449632070 STEAM_0:1:64452387 STEAM_0:1:502089637 STEAM_0:0:83882411 STEAM_0:1:447977496 STEAM_0:1:218269182 STEAM_0:0:188414538 STEAM_0:0:47960338 STEAM_0:0:119841763 STEAM_0:1:504209589 STEAM_0:1:556035695 STEAM_0:0:508022900 STEAM_0:1:117564385 STEAM_0:0:526644643 STEAM_0:1:113270576 STEAM_0:1:111697458 STEAM_0:1:585916437 STEAM_0:0:241409835 STEAM_0:1:123323324 STEAM_0:1:115672562 STEAM_0:1:175742042 STEAM_0:0:513935131","STEAM_0:1:97231631 STEAM_0:0:110140443 STEAM_0:0:95332133 STEAM_0:0:593142492"
10-2-2021_18-56-18,18,5,jb_fentex_fix_hdr,"STEAM_0:1:99373465 STEAM_0:1:115672562 STEAM_0:1:502089637 STEAM_0:0:119841763 STEAM_0:0:526644643 STEAM_0:1:449632070 STEAM_0:1:64452387 STEAM_0:1:447977496 STEAM_0:1:218269182 STEAM_0:0:188414538 STEAM_0:0:47960338 STEAM_0:1:504209589 STEAM_0:0:508022900 STEAM_0:1:113270576 STEAM_0:1:111697458 STEAM_0:1:585916437 STEAM_0:0:241409835 STEAM_0:1:123323324","STEAM_0:0:513935131 STEAM_0:0:593142492 STEAM_0:0:83882411 STEAM_0:1:97231631 STEAM_0:0:95332133"
10-2-2021_19-1-18,15,5,jb_fentex_fix_hdr,"STEAM_0:1:64452387 STEAM_0:1:99373465 STEAM_0:1:115672562 STEAM_0:1:502089637 STEAM_0:0:526644643 STEAM_0:0:241409835 STEAM_0:1:447977496 STEAM_0:0:188414538 STEAM_0:0:119841763 STEAM_0:1:504209589 STEAM_0:0:508022900 STEAM_0:1:111697458 STEAM_0:1:449632070 STEAM_0:1:123323324 STEAM_0:1:107037675","STEAM_0:0:593142492 STEAM_0:0:513935131 STEAM_0:0:83882411 STEAM_0:1:97231631 STEAM_0:0:95332133"
10-2-2021_19-6-18,15,6,jb_spy_vs_spy_beta7,"STEAM_0:0:241409835 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:447977496 STEAM_0:0:526644643 STEAM_0:1:99373465 STEAM_0:1:483975112 STEAM_0:0:119841763 STEAM_0:1:117564385 STEAM_0:1:150747227 STEAM_0:1:111697458 STEAM_0:1:449632070 STEAM_0:1:123323324 STEAM_0:0:188414538 STEAM_0:0:95332133","STEAM_0:1:97231631 STEAM_0:0:83882411 STEAM_0:0:513935131 STEAM_0:0:508022900 STEAM_0:1:115672562 STEAM_0:1:107037675"
10-2-2021_19-11-18,17,6,jb_spy_vs_spy_beta7,"STEAM_0:0:241409835 STEAM_0:1:99373465 STEAM_0:1:111697458 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:447977496 STEAM_0:1:112412004 STEAM_0:0:526644643 STEAM_0:1:483975112 STEAM_0:0:167513432 STEAM_0:1:117564385 STEAM_0:0:483395202 STEAM_0:1:150747227 STEAM_0:1:504209589 STEAM_0:1:123323324 STEAM_0:0:188414538 STEAM_0:0:95332133","STEAM_0:1:97231631 STEAM_0:0:508022900 STEAM_0:1:115672562 STEAM_0:0:513935131 STEAM_0:0:83882411 STEAM_0:1:107037675"
10-2-2021_19-16-18,15,7,jb_spy_vs_spy_beta7,"STEAM_0:1:447977496 STEAM_0:1:150747227 STEAM_0:1:99373465 STEAM_0:1:111697458 STEAM_0:1:427402928 STEAM_0:1:170028937 STEAM_0:1:483975112 STEAM_0:0:167513432 STEAM_0:1:117564385 STEAM_0:0:483395202 STEAM_0:1:504209589 STEAM_0:1:545600025 STEAM_0:1:65390830 STEAM_0:0:188414538 STEAM_0:0:95332133","STEAM_0:0:508022900 STEAM_0:1:97231631 STEAM_0:1:115672562 STEAM_0:0:83882411 STEAM_0:0:513935131 STEAM_0:0:195391215 STEAM_0:1:107037675"
10-2-2021_19-21-18,14,7,jb_spy_vs_spy_beta7,"STEAM_0:1:447977496 STEAM_0:1:150747227 STEAM_0:1:111697458 STEAM_0:1:504209589 STEAM_0:1:427402928 STEAM_0:0:188414538 STEAM_0:0:526644643 STEAM_0:1:170028937 STEAM_0:0:583469015 STEAM_0:1:117564385 STEAM_0:0:483395202 STEAM_0:1:65390830 STEAM_0:0:95332133 STEAM_0:1:207234906","STEAM_0:1:97231631 STEAM_0:0:508022900 STEAM_0:0:195391215 STEAM_0:0:513935131 STEAM_0:1:115672562 STEAM_0:0:183131614 STEAM_0:1:107037675"
10-2-2021_19-26-18,11,7,jb_spy_vs_spy_beta7,"STEAM_0:1:150747227 STEAM_0:0:188414538 STEAM_0:1:111697458 STEAM_0:1:504209589 STEAM_0:0:526644643 STEAM_0:1:170028937 STEAM_0:1:117564385 STEAM_0:0:483395202 STEAM_0:1:65390830 STEAM_0:0:95332133 STEAM_0:1:207234906","STEAM_0:0:508022900 STEAM_0:1:97231631 STEAM_0:0:513935131 STEAM_0:1:115672562 STEAM_0:0:195391215 STEAM_0:0:183131614 STEAM_0:1:107037675"
10-2-2021_19-31-18,12,5,jb_spy_vs_spy_beta7,"STEAM_0:1:150747227 STEAM_0:0:188414538 STEAM_0:0:95332133 STEAM_0:1:117564385 STEAM_0:1:111697458 STEAM_0:1:504209589 STEAM_0:0:483395202 STEAM_0:0:526644643 STEAM_0:1:170028937 STEAM_0:1:65390830 STEAM_0:0:183131614 STEAM_0:1:207234906","STEAM_0:0:508022900 STEAM_0:0:513935131 STEAM_0:1:97231631 STEAM_0:1:115672562 STEAM_0:0:195391215"
